UF,Ano,Pessoas,Rural,Urbana,administracao_publica_na,administracao_publica_nao_qualificado,administracao_publica_qualificado,adulto,agricultura_na,agricultura_nao_qualificado,agricultura_ocupado,agricultura_ocupado_adulto,agricultura_ocupado_adulto_rural,agricultura_ocupado_adulto_urbana,agricultura_ocupado_crianca,agricultura_ocupado_crianca_rural,agricultura_ocupado_crianca_urbana,agricultura_ocupado_jovem,agricultura_ocupado_jovem_rural,agricultura_ocupado_jovem_urbana,agricultura_qualificado,alojamento_na,alojamento_nao_qualificado,alojamento_qualificado,atividades_mal_definidas_na,atividades_mal_definidas_nao_qualificado,atividades_mal_definidas_qualificado,comercio_na,comercio_nao_qualificado,comercio_qualificado,construcao_na,construcao_nao_qualificado,construcao_qualificado,crianca,criancas_menos14,desocupado,educacao_saude_na,educacao_saude_nao_qualificado,educacao_saude_qualificado,fora_forca_trabalho,fora_forca_trabalho_na,fora_forca_trabalho_nao_potencial,fora_forca_trabalho_potencial,forca_trabalho,forca_trabalho_desocupado,forca_trabalho_na,forca_trabalho_ocupado,idade_media_agricultura,industria_na,industria_nao_qualificado,industria_qualificado,informacao_na,informacao_nao_qualificado,informacao_qualificado,jovem,nao_qualificado,ocupacao_na,ocupado,ocupado_nao_subocupado,ocupado_subocupado,outros_servicos_na,outros_servicos_nao_qualificado,outros_servicos_qualificado,populacao_14mais,potencial_desalentado,potencial_nao_desalentado,qualificacao_na,qualificado,rural_administracao_publica,rural_adulto,rural_agricultura,rural_agricultura_adulto,rural_agricultura_crianca,rural_agricultura_escolaridade_na,rural_agricultura_fundamental_completo,rural_agricultura_fundamental_incompleto,rural_agricultura_jovem,rural_agricultura_medio_completo,rural_agricultura_medio_incompleto,rural_agricultura_sem_instrucao,rural_agricultura_superior_completo,rural_agricultura_superior_incompleto,rural_alojamento,rural_atividades_mal_definidas,rural_comercio,rural_construcao,rural_crianca,rural_educacao_saude,rural_escolaridadeNA,rural_fundamental_completo,rural_fundamental_incompleto,rural_industria,rural_informacao,rural_jovem,rural_medio_completo,rural_medio_incompleto,rural_nao_qualificado,rural_outros_servicos,rural_qualificacao_na,rural_qualificado,rural_sem_instrucao,rural_servicos_domesticos,rural_setor_na,rural_superior_completo,rural_superior_incompleto,rural_transporte,servicos_domesticos_na,servicos_domesticos_nao_qualificado,servicos_domesticos_qualificado,setor_administracao_publica,setor_agricultura,setor_alojamento,setor_atividades_mal_definidas,setor_comercio,setor_construcao,setor_educacao_saude,setor_industria,setor_informacao,setor_na,setor_na_na,setor_na_nao_qualificado,setor_na_qualificado,setor_outros_servicos,setor_servicos_domesticos,setor_transporte,transporte_na,transporte_nao_qualificado,transporte_qualificado,urbano_administracao_publica,urbano_adulto,urbano_agricultura,urbano_agricultura_adulto,urbano_agricultura_crianca,urbano_agricultura_escolaridade_na,urbano_agricultura_fundamental_completo,urbano_agricultura_fundamental_incompleto,urbano_agricultura_jovem,urbano_agricultura_medio_completo,urbano_agricultura_medio_incompleto,urbano_agricultura_sem_instrucao,urbano_agricultura_superior_completo,urbano_agricultura_superior_incompleto,urbano_alojamento,urbano_atividades_mal_definidas,urbano_comercio,urbano_construcao,urbano_crianca,urbano_educacao_saude,urbano_escolaridadeNA,urbano_fundamental_completo,urbano_fundamental_incompleto,urbano_industria,urbano_informacao,urbano_jovem,urbano_medio_completo,urbano_medio_incompleto,urbano_nao_qualificado,urbano_outros_servicos,urbano_qualificacao_na,urbano_qualificado,urbano_sem_instrucao,urbano_servicos_domesticos,urbano_setor_na,urbano_superior_completo,urbano_superior_incompleto,urbano_transporte
Santa Catarina,2020,7518412.0,1090289.0,6428123.0,0.0,64115.0,103256.0,4448496.0,0.0,334435.0,353113.0,274612.0,229248.0,45364.0,0.0,0.0,0.0,78501.0,65837.0,12664.0,18678.0,0.0,104840.0,24311.0,0.0,2401.0,1079.0,0.0,485223.0,181006.0,0.0,212376.0,29709.0,1308242.0,1308242.0,247184.0,0.0,99336.0,280862.0,2258311.0,0.0,2105354.0,152957.0,3951858.0,247184.0,0.0,3704674.0,42.33,0.0,670345.0,191688.0,0.0,175778.0,267420.0,1761673.0,5538538.0,3566554.0,3704674.0,3616786.0,87887.0,0.0,85638.0,50644.0,6210170.0,50798.0,102159.0,470591.0,1509283.0,15031.0,651403.0,295086.0,229248.0,0.0,0.0,45496.0,140621.0,65837.0,80892.0,11947.0,3174.0,7712.0,5243.0,11412.0,1773.0,42661.0,20084.0,186865.0,30470.0,68037.0,129674.0,485522.0,92413.0,16370.0,252021.0,221720.0,51821.0,940222.0,4361.0,68037.0,82030.0,51485.0,13156.0,534713.0,57958.0,24073.0,12759.0,0.0,140537.0,7082.0,167371.0,353113.0,129151.0,3479.0,666228.0,242085.0,380198.0,862033.0,443198.0,3813738.0,470591.0,3016050.0,327097.0,136282.0,147619.0,173916.0,0.0,147464.0,26451.0,152340.0,3797094.0,58027.0,45364.0,0.0,0.0,10575.0,23586.0,12664.0,12934.0,4649.0,560.0,5178.0,546.0,117739.0,1706.0,623567.0,222001.0,1121377.0,349729.0,402554.0,636095.0,1786646.0,769620.0,426828.0,1509652.0,1536368.0,363125.0,4598316.0,131921.0,402554.0,1427252.0,276082.0,134463.0,3279025.0,1088599.0,338654.0,161157.0
Santa Catarina,2021,7647563.0,1136008.0,6511555.0,0.0,60305.0,111198.0,4500597.0,0.0,325182.0,352670.0,278613.0,219110.0,59503.0,0.0,0.0,0.0,74058.0,58525.0,15533.0,27488.0,0.0,97676.0,23056.0,0.0,1585.0,858.0,0.0,501931.0,187421.0,0.0,236996.0,29469.0,1427576.0,1427576.0,222487.0,0.0,118364.0,274242.0,2156171.0,0.0,2047743.0,108429.0,4063815.0,222487.0,0.0,3841328.0,43.2,0.0,731088.0,173209.0,0.0,194564.0,256751.0,1719390.0,5656229.0,3583748.0,3841328.0,3742625.0,98704.0,0.0,95950.0,49916.0,6219986.0,32933.0,75496.0,508264.0,1483070.0,11894.0,670519.0,277635.0,219110.0,0.0,0.0,40716.0,128737.0,58525.0,69663.0,16462.0,5309.0,9481.0,7266.0,8767.0,225.0,48292.0,28923.0,220884.0,23910.0,81267.0,120037.0,483620.0,103864.0,17491.0,244605.0,228040.0,63299.0,969180.0,5395.0,81267.0,85561.0,74184.0,18929.0,573163.0,60668.0,24892.0,17519.0,0.0,139788.0,6647.0,171503.0,352670.0,120732.0,2442.0,689351.0,266465.0,392606.0,904297.0,451316.0,3806234.0,508264.0,2988508.0,309462.0,145866.0,146434.0,197644.0,0.0,164291.0,33353.0,159610.0,3830078.0,75036.0,59503.0,0.0,0.0,9912.0,25780.0,15533.0,19120.0,6161.0,3321.0,9195.0,1546.0,111965.0,2217.0,641059.0,237542.0,1206692.0,368697.0,426998.0,621284.0,1738476.0,800433.0,433824.0,1474785.0,1593678.0,397256.0,4687049.0,140472.0,426998.0,1397509.0,336355.0,127505.0,3233071.0,1094448.0,303061.0,180125.0
Santa Catarina,2022,7776881.0,1114869.0,6662012.0,0.0,54294.0,108714.0,4463094.0,0.0,320883.0,341812.0,264003.0,204276.0,59727.0,0.0,0.0,0.0,77809.0,59616.0,18193.0,20929.0,0.0,124114.0,23763.0,0.0,1651.0,206.0,0.0,568685.0,183365.0,0.0,270924.0,28960.0,1469043.0,1469043.0,166914.0,0.0,125001.0,286300.0,2026720.0,0.0,1958717.0,68003.0,4281118.0,166914.0,0.0,4114204.0,42.31,0.0,775781.0,191959.0,0.0,198871.0,278418.0,1844743.0,5780617.0,3495763.0,4114204.0,4040544.0,73660.0,0.0,132025.0,56400.0,6307838.0,21375.0,46628.0,519473.0,1476792.0,13352.0,664260.0,263891.0,204276.0,0.0,0.0,40943.0,117089.0,59616.0,70050.0,15838.0,7442.0,8444.0,4086.0,11596.0,317.0,53815.0,30384.0,211812.0,22051.0,80424.0,124003.0,475387.0,106058.0,18576.0,238796.0,220369.0,59234.0,951481.0,10319.0,80424.0,82964.0,72489.0,20103.0,546157.0,61661.0,21303.0,18249.0,0.0,158469.0,4956.0,163009.0,341812.0,147877.0,1857.0,752050.0,299884.0,411301.0,967740.0,477289.0,3662677.0,519473.0,2884641.0,258564.0,188426.0,163425.0,199534.0,0.0,165278.0,34257.0,149657.0,3798834.0,77921.0,59727.0,0.0,0.0,9451.0,30872.0,18193.0,20134.0,4877.0,4187.0,6314.0,2085.0,136281.0,1539.0,698235.0,269500.0,1257231.0,389250.0,439049.0,595169.0,1829745.0,861682.0,458713.0,1605947.0,1601874.0,439774.0,4829136.0,178106.0,439049.0,1393827.0,362575.0,143321.0,3116520.0,1050086.0,343741.0,181285.0
Santa Catarina,2023,7906091.0,1011206.0,6894885.0,0.0,52188.0,101703.0,4576391.0,0.0,296532.0,315054.0,248824.0,191016.0,57808.0,0.0,0.0,0.0,66229.0,49980.0,16250.0,18522.0,0.0,140372.0,28688.0,0.0,693.0,344.0,0.0,584857.0,178716.0,0.0,255663.0,31669.0,1453354.0,1453354.0,154631.0,0.0,139775.0,297014.0,2102283.0,0.0,2039796.0,62487.0,4350453.0,154631.0,0.0,4195822.0,42.74,0.0,793649.0,194195.0,0.0,196598.0,290636.0,1876345.0,5854960.0,3555638.0,4195822.0,4136007.0,59815.0,0.0,136982.0,62855.0,6452737.0,16732.0,45755.0,524531.0,1526600.0,11311.0,617911.0,240995.0,191016.0,0.0,0.0,40998.0,101706.0,49980.0,67576.0,12141.0,7381.0,8137.0,3056.0,9292.0,2.0,48779.0,26535.0,183160.0,26124.0,67641.0,109775.0,428555.0,98075.0,16532.0,210136.0,204365.0,56035.0,862905.0,7670.0,67641.0,80660.0,64174.0,19219.0,491064.0,60407.0,20253.0,15607.0,0.0,159059.0,7250.0,153891.0,315054.0,169060.0,1037.0,763574.0,287332.0,436789.0,987844.0,487234.0,3710269.0,524531.0,2908693.0,277045.0,199837.0,166309.0,227862.0,0.0,189901.0,37961.0,142581.0,3958481.0,74058.0,57808.0,0.0,0.0,10190.0,29991.0,16250.0,18458.0,4811.0,3281.0,5860.0,1468.0,159768.0,1035.0,714795.0,260797.0,1270195.0,410664.0,456890.0,622296.0,1873837.0,889768.0,470702.0,1666210.0,1705147.0,430131.0,4992055.0,192167.0,456890.0,1445940.0,360645.0,147090.0,3219205.0,1099147.0,346793.0,212255.0
Santa Catarina,2024,8034984.0,921121.0,7113863.0,0.0,53551.0,104929.0,4717504.0,0.0,249986.0,267727.0,212168.0,157192.0,54976.0,0.0,0.0,0.0,55559.0,37648.0,17911.0,17741.0,0.0,155128.0,34872.0,0.0,605.0,0.0,0.0,611091.0,198059.0,0.0,274061.0,35309.0,1423426.0,1423426.0,142179.0,0.0,146640.0,317438.0,2093012.0,0.0,2031592.0,61421.0,4518545.0,142179.0,0.0,4376366.0,42.81,0.0,825560.0,196746.0,0.0,216651.0,315250.0,1894053.0,5921310.0,3516438.0,4376366.0,4319187.0,57179.0,0.0,139122.0,63086.0,6611557.0,15640.0,45781.0,492837.0,1620836.0,10150.0,566568.0,194840.0,157192.0,0.0,0.0,30551.0,78516.0,37648.0,57353.0,11900.0,6735.0,6540.0,3247.0,10430.0,2.0,47368.0,28941.0,169785.0,25858.0,61722.0,101979.0,371496.0,87146.0,17517.0,184768.0,196130.0,52542.0,782979.0,10180.0,61722.0,76419.0,60832.0,19495.0,451583.0,57037.0,19382.0,17611.0,0.0,163575.0,8876.0,158480.0,267727.0,190001.0,605.0,809149.0,309369.0,464078.0,1022306.0,531901.0,3658618.0,492837.0,2879805.0,285975.0,202208.0,172451.0,248092.0,0.0,205536.0,42556.0,148330.0,4150936.0,72887.0,54976.0,0.0,0.0,10256.0,25676.0,17911.0,20476.0,5506.0,3018.0,6695.0,1260.0,179571.0,602.0,761782.0,280428.0,1253642.0,438220.0,431114.0,631624.0,1821798.0,935160.0,514384.0,1709285.0,1874655.0,436939.0,5138332.0,192028.0,431114.0,1544417.0,373316.0,152956.0,3207035.0,1201914.0,342503.0,230481.0
Santa Catarina,2025,8162706.0,935728.0,7226978.0,0.0,51224.0,125106.0,4895544.0,0.0,254598.0,275034.0,219974.0,166731.0,53243.0,0.0,0.0,0.0,55060.0,40226.0,14834.0,20436.0,0.0,145939.0,36773.0,0.0,301.0,0.0,0.0,610952.0,209342.0,0.0,271214.0,38639.0,1444030.0,1444030.0,111367.0,0.0,135121.0,345980.0,2158737.0,0.0,2104353.0,54384.0,4559939.0,111367.0,0.0,4448572.0,43.16,0.0,801104.0,219364.0,0.0,219057.0,361353.0,1823132.0,5870876.0,3602767.0,4448572.0,4400587.0,47985.0,0.0,123825.0,66754.0,6718676.0,13913.0,40471.0,481160.0,1810670.0,11441.0,579431.0,206957.0,166731.0,0.0,0.0,34163.0,81441.0,40226.0,65743.0,10818.0,3693.0,8173.0,2925.0,13463.0,0.0,45905.0,26946.0,175917.0,25963.0,59995.0,102290.0,376412.0,95009.0,18966.0,180380.0,208090.0,52214.0,792833.0,8192.0,59995.0,82901.0,53826.0,17187.0,450176.0,64250.0,18651.0,15523.0,0.0,151868.0,8329.0,176330.0,275034.0,182712.0,301.0,820294.0,309853.0,481101.0,1020468.0,580410.0,3714134.0,481160.0,2904190.0,328784.0,190579.0,160197.0,251293.0,0.0,201482.0,49811.0,164890.0,4316112.0,68077.0,53243.0,0.0,0.0,12367.0,19738.0,14834.0,18954.0,5925.0,1754.0,8154.0,1184.0,169249.0,301.0,774388.0,282907.0,1268113.0,455138.0,421165.0,597698.0,1786378.0,925459.0,561444.0,1642752.0,1921060.0,434580.0,5078044.0,182387.0,421165.0,1727768.0,338328.0,143010.0,3263957.0,1364547.0,363221.0,235770.0
Sergipe,2012,2127643.0,561645.0,1565999.0,0.0,36423.0,27541.0,959515.0,0.0,148697.0,150577.0,104910.0,72472.0,32437.0,0.0,0.0,0.0,45667.0,33493.0,12175.0,1881.0,0.0,32934.0,1386.0,0.0,0.0,0.0,0.0,145693.0,14781.0,0.0,77562.0,3245.0,526156.0,526156.0,100782.0,0.0,40207.0,47014.0,632944.0,0.0,522109.0,110835.0,968544.0,100782.0,0.0,867762.0,38.54,0.0,88008.0,9705.0,0.0,43299.0,19207.0,641972.0,1756200.0,1159100.0,867762.0,761388.0,106374.0,0.0,30926.0,5111.0,1601487.0,56983.0,53852.0,181517.0,189927.0,7569.0,239639.0,105965.0,72472.0,0.0,0.0,7258.0,73167.0,33493.0,5138.0,3863.0,15767.0,191.0,581.0,5751.0,0.0,17225.0,15637.0,149373.0,9913.0,48721.0,31639.0,328433.0,27022.0,3633.0,172633.0,39495.0,24225.0,504957.0,3665.0,48721.0,7967.0,81165.0,8687.0,351178.0,4143.0,3824.0,5400.0,0.0,52447.0,400.0,63964.0,150577.0,34320.0,0.0,160474.0,80807.0,87221.0,97714.0,62506.0,1259881.0,181517.0,1020699.0,57666.0,36037.0,52847.0,41296.0,0.0,39305.0,1990.0,56395.0,719876.0,44612.0,32437.0,0.0,0.0,3054.0,29779.0,12175.0,3906.0,1205.0,5560.0,526.0,582.0,28569.0,0.0,143248.0,65170.0,376783.0,77307.0,132796.0,120103.0,617488.0,70691.0,58874.0,469339.0,287621.0,86119.0,1251243.0,32372.0,132796.0,181960.0,139912.0,44160.0,908704.0,115955.0,66005.0,35896.0
Sergipe,2013,2146513.0,556254.0,1590260.0,0.0,34233.0,31763.0,989035.0,0.0,144263.0,145722.0,101430.0,68701.0,32728.0,0.0,0.0,0.0,44293.0,31806.0,12487.0,1459.0,0.0,33246.0,1800.0,0.0,0.0,0.0,0.0,156529.0,17147.0,0.0,74840.0,4359.0,509068.0,509068.0,104242.0,0.0,37928.0,48443.0,643326.0,0.0,539578.0,103747.0,994119.0,104242.0,0.0,889877.0,38.46,0.0,88533.0,11164.0,0.0,46103.0,23522.0,648411.0,1765671.0,1152394.0,889877.0,775189.0,114687.0,0.0,32011.0,5676.0,1637445.0,47749.0,55998.0,174428.0,206415.0,6276.0,243819.0,100507.0,68701.0,0.0,0.0,6861.0,69179.0,31806.0,5137.0,3935.0,15061.0,293.0,42.0,5188.0,0.0,22709.0,15225.0,141934.0,8777.0,47915.0,32423.0,318151.0,27884.0,4155.0,170500.0,39501.0,25285.0,499973.0,3112.0,47915.0,8366.0,84613.0,10962.0,345698.0,4928.0,3437.0,5761.0,0.0,55793.0,234.0,65996.0,145722.0,35047.0,0.0,173676.0,79200.0,86371.0,99697.0,69625.0,1256637.0,174428.0,1022924.0,59285.0,37687.0,56027.0,40829.0,0.0,39268.0,1561.0,59720.0,745215.0,45215.0,32728.0,0.0,0.0,3260.0,29301.0,12487.0,4638.0,1242.0,5650.0,628.0,496.0,29858.0,0.0,150967.0,63975.0,367134.0,77595.0,126513.0,129371.0,610084.0,71813.0,65470.0,477910.0,298479.0,86599.0,1265698.0,34576.0,126513.0,198049.0,141165.0,45065.0,910939.0,124139.0,73910.0,35068.0
Sergipe,2014,2164327.0,552039.0,1612288.0,0.0,34618.0,35298.0,1020156.0,0.0,146545.0,148126.0,106603.0,74591.0,32012.0,0.0,0.0,0.0,41522.0,32723.0,8800.0,1581.0,0.0,35748.0,2936.0,0.0,0.0,0.0,0.0,156106.0,19205.0,0.0,73327.0,4169.0,513006.0,513006.0,93523.0,0.0,36292.0,54646.0,654651.0,0.0,552607.0,102045.0,996670.0,93523.0,0.0,903147.0,39.11,0.0,88602.0,10825.0,0.0,46876.0,26672.0,631165.0,1768546.0,1167657.0,903147.0,798577.0,104570.0,0.0,31675.0,3495.0,1651321.0,42556.0,59488.0,173991.0,221791.0,5157.0,241054.0,107314.0,74591.0,0.0,0.0,6279.0,72508.0,32723.0,5726.0,5201.0,17136.0,196.0,267.0,4647.0,0.0,21517.0,14580.0,148093.0,9764.0,46699.0,33974.0,314633.0,28240.0,3252.0,162893.0,40031.0,26168.0,497329.0,3404.0,46699.0,8011.0,82522.0,11002.0,337993.0,4480.0,3531.0,5169.0,0.0,50844.0,119.0,69915.0,148126.0,38684.0,0.0,175311.0,77496.0,90938.0,99427.0,73548.0,1261181.0,173991.0,1026988.0,60201.0,35171.0,50963.0,43569.0,0.0,40925.0,2644.0,64759.0,779103.0,40812.0,32012.0,0.0,0.0,2451.0,26571.0,8800.0,4422.0,1960.0,4289.0,543.0,575.0,34037.0,0.0,153794.0,62916.0,364913.0,81174.0,127292.0,123811.0,615866.0,71187.0,70295.0,468272.0,314590.0,91301.0,1271216.0,31766.0,127292.0,213779.0,125649.0,39961.0,923187.0,138403.0,75376.0,38400.0
Sergipe,2015,2181139.0,567160.0,1613979.0,0.0,30088.0,30688.0,1062635.0,0.0,153091.0,154807.0,110224.0,78246.0,31978.0,0.0,0.0,0.0,44583.0,34248.0,10336.0,1717.0,0.0,36732.0,3528.0,0.0,0.0,0.0,0.0,161394.0,24041.0,0.0,73274.0,3424.0,486387.0,486387.0,92969.0,0.0,42264.0,55073.0,684977.0,0.0,590333.0,94644.0,1009776.0,92969.0,0.0,916806.0,38.83,0.0,81503.0,12652.0,0.0,45981.0,27974.0,632117.0,1774312.0,1171364.0,916806.0,810247.0,106559.0,0.0,32945.0,6918.0,1694753.0,46728.0,47916.0,168607.0,238220.0,4100.0,251826.0,112494.0,78246.0,0.0,0.0,7358.0,75652.0,34248.0,6558.0,5548.0,16771.0,148.0,459.0,6400.0,0.0,22145.0,14410.0,144290.0,11262.0,47659.0,33012.0,318345.0,27399.0,3582.0,171044.0,48131.0,29309.0,509723.0,3997.0,47659.0,9778.0,80926.0,10282.0,345297.0,5204.0,4574.0,5791.0,0.0,50120.0,123.0,60776.0,154807.0,40260.0,0.0,185435.0,76698.0,97337.0,94155.0,73954.0,1264333.0,168607.0,1027072.0,68653.0,39863.0,50243.0,43278.0,0.0,39849.0,3430.0,56675.0,810809.0,42313.0,31978.0,0.0,0.0,3887.0,27280.0,10336.0,3875.0,2074.0,4087.0,688.0,421.0,33860.0,0.0,163289.0,62288.0,342096.0,86075.0,120949.0,129916.0,579349.0,66757.0,70372.0,461074.0,319750.0,99626.0,1264588.0,35865.0,120949.0,228442.0,135947.0,39961.0,919036.0,150403.0,78039.0,37488.0
Sergipe,2016,2197005.0,576140.0,1620865.0,0.0,34056.0,31228.0,1104027.0,0.0,153548.0,155675.0,108194.0,76183.0,32011.0,0.0,0.0,0.0,47481.0,37629.0,9853.0,2128.0,0.0,37439.0,3091.0,0.0,0.0,0.0,0.0,153249.0,23643.0,0.0,69722.0,5214.0,472561.0,472561.0,135984.0,0.0,37346.0,51858.0,721044.0,0.0,613584.0,107461.0,1003400.0,135984.0,0.0,867416.0,38.52,0.0,65698.0,10068.0,0.0,38933.0,26375.0,620417.0,1800137.0,1193605.0,867416.0,772676.0,94740.0,0.0,31989.0,6507.0,1724444.0,75461.0,32000.0,167123.0,229744.0,4349.0,259825.0,113812.0,76183.0,0.0,0.0,7591.0,72860.0,37629.0,8329.0,6892.0,16664.0,590.0,886.0,5829.0,0.0,21600.0,13842.0,141403.0,10753.0,50746.0,31694.0,310094.0,19036.0,2828.0,174912.0,51490.0,33008.0,513529.0,3730.0,50746.0,11865.0,87243.0,9302.0,365387.0,6921.0,4944.0,5672.0,0.0,49334.0,480.0,65284.0,155675.0,40530.0,0.0,176892.0,74936.0,89203.0,75766.0,65308.0,1329589.0,167123.0,1095129.0,67336.0,38497.0,49814.0,35511.0,0.0,33694.0,1817.0,60935.0,844202.0,41863.0,32011.0,0.0,0.0,2993.0,25920.0,9853.0,5832.0,935.0,5532.0,452.0,199.0,34701.0,0.0,155292.0,61094.0,331158.0,78450.0,116378.0,111191.0,595313.0,56730.0,62480.0,445505.0,335420.0,103089.0,1286608.0,34767.0,116378.0,217879.0,141595.0,40512.0,964202.0,144932.0,72947.0,29839.0
Sergipe,2017,2211901.0,557789.0,1654112.0,0.0,27880.0,28032.0,1123082.0,0.0,130573.0,132599.0,95932.0,67323.0,28609.0,0.0,0.0,0.0,36667.0,27772.0,8895.0,2026.0,0.0,39588.0,4957.0,0.0,32.0,41.0,0.0,154903.0,21207.0,0.0,60043.0,5382.0,483515.0,483515.0,144269.0,0.0,36366.0,57717.0,736950.0,0.0,626416.0,110534.0,991437.0,144269.0,0.0,847168.0,39.33,0.0,66840.0,9291.0,0.0,41028.0,27682.0,605304.0,1816624.0,1220465.0,847168.0,736005.0,111163.0,0.0,35348.0,6165.0,1728386.0,80281.0,30253.0,162357.0,232921.0,4493.0,265079.0,95095.0,67323.0,0.0,0.0,5781.0,61046.0,27772.0,8135.0,5210.0,14108.0,304.0,511.0,5195.0,0.0,23030.0,9580.0,132538.0,10923.0,44061.0,31699.0,300739.0,17708.0,2302.0,160172.0,52890.0,28490.0,501043.0,5455.0,44061.0,12685.0,87225.0,10165.0,369437.0,8309.0,4377.0,4406.0,0.0,52818.0,1039.0,55912.0,132599.0,44544.0,74.0,176111.0,65425.0,94083.0,76131.0,68710.0,1364733.0,162357.0,1134977.0,67400.0,41513.0,53857.0,38211.0,0.0,36229.0,1982.0,51419.0,858003.0,37503.0,28609.0,0.0,0.0,3488.0,21412.0,8895.0,5901.0,1239.0,4253.0,948.0,262.0,39349.0,74.0,153080.0,55845.0,350977.0,83160.0,118296.0,111749.0,611779.0,58423.0,66408.0,445132.0,345814.0,107679.0,1315581.0,36058.0,118296.0,220235.0,138560.0,43691.0,995296.0,148372.0,71864.0,33805.0
Sergipe,2018,2225878.0,529535.0,1696343.0,0.0,23857.0,27880.0,1118113.0,0.0,114333.0,117005.0,85451.0,57827.0,27623.0,0.0,0.0,0.0,31554.0,24664.0,6890.0,2672.0,0.0,37990.0,4347.0,0.0,241.0,0.0,0.0,155281.0,22532.0,0.0,59300.0,4280.0,493929.0,493929.0,169904.0,0.0,33150.0,60640.0,721502.0,0.0,603572.0,117930.0,1010448.0,169904.0,0.0,840543.0,40.16,0.0,69679.0,9444.0,0.0,46260.0,29877.0,613836.0,1810665.0,1215431.0,840543.0,708306.0,132237.0,0.0,37604.0,8568.0,1731950.0,86879.0,31051.0,166793.0,248420.0,3149.0,247546.0,82492.0,57827.0,0.0,0.0,5131.0,53748.0,24664.0,8014.0,3632.0,10863.0,705.0,399.0,4966.0,41.0,21932.0,10664.0,127940.0,11510.0,43586.0,31563.0,284958.0,21285.0,3251.0,154050.0,54908.0,28375.0,474033.0,4887.0,43586.0,11916.0,74229.0,10167.0,350149.0,7765.0,4151.0,5042.0,0.0,50770.0,957.0,51736.0,117005.0,42337.0,241.0,177813.0,63580.0,93790.0,79123.0,76137.0,1385335.0,166793.0,1143951.0,74591.0,46172.0,51728.0,40882.0,0.0,38249.0,2632.0,48587.0,870568.0,34513.0,27623.0,0.0,0.0,2968.0,19242.0,6890.0,5018.0,1615.0,4101.0,1333.0,235.0,37370.0,200.0,155881.0,52915.0,365989.0,82280.0,123208.0,108795.0,621306.0,57838.0,72886.0,459787.0,351523.0,104801.0,1336632.0,41286.0,123208.0,236504.0,150206.0,41561.0,1035186.0,158728.0,77776.0,35839.0
Sergipe,2019,2238971.0,522751.0,1716220.0,0.0,26168.0,26884.0,1135372.0,0.0,119012.0,120389.0,86725.0,58513.0,28212.0,0.0,0.0,0.0,33665.0,25645.0,8020.0,1378.0,0.0,48257.0,5323.0,0.0,207.0,0.0,0.0,153133.0,20407.0,0.0,63625.0,3473.0,478839.0,478839.0,162090.0,0.0,40369.0,63991.0,697265.0,0.0,573085.0,124181.0,1062867.0,162090.0,0.0,900776.0,40.24,0.0,74746.0,9576.0,0.0,53011.0,34216.0,624759.0,1816135.0,1176104.0,900776.0,754519.0,146257.0,0.0,41160.0,8867.0,1760132.0,86282.0,37898.0,163886.0,258949.0,5213.0,251219.0,84158.0,58513.0,0.0,0.0,5666.0,55026.0,25645.0,7900.0,4758.0,10011.0,553.0,245.0,6719.0,83.0,21656.0,11214.0,119351.0,11619.0,39791.0,29508.0,281643.0,18375.0,3687.0,152180.0,59740.0,30954.0,471424.0,5311.0,39791.0,11536.0,69579.0,14129.0,335240.0,7146.0,4390.0,5345.0,0.0,59692.0,1302.0,53052.0,120389.0,53581.0,207.0,173539.0,67099.0,104360.0,84322.0,87227.0,1338194.0,163886.0,1094995.0,79313.0,50027.0,60994.0,45979.0,0.0,41760.0,4219.0,47839.0,884153.0,36231.0,28212.0,0.0,0.0,3123.0,22001.0,8020.0,4771.0,2289.0,3468.0,423.0,156.0,46861.0,124.0,151883.0,55884.0,359488.0,92741.0,124095.0,103713.0,631473.0,65947.0,83540.0,472579.0,379115.0,103062.0,1344711.0,44716.0,124095.0,247413.0,127348.0,46865.0,1002955.0,168320.0,79093.0,40634.0
